sinifId,sinifIsmi,dersId,dersNo,dersKod,dersIsmi,uniteId,uniteNo,uniteIsmi,kazanimId,kazanimNo,kazanimKod,kazanimIsmi,videoId,videoBaslik,videoLink
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,863,7,11.1.2.3.,11.1.2.3.- Bağıl hareket ile ilgili hesaplamalar yapar.,2xtswj0pu0w.mp4,BAĞIL HAREKET,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/2xtswj0pu0w.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,863,7,11.1.2.3.,11.1.2.3.- Bağıl hareket ile ilgili hesaplamalar yapar.,mxls44lq23y.mp4,VEKTÖRLER - BAĞIL HIZ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/mxls44lq23y.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,864,8,11.1.3.1.,11.1.3.1.- Net kuvvetin yönünü belirleyerek büyüklüğünü hesaplar.,tqwqgcnggkw.mp4,NEWTON'UN HAREKET YASALARI - I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/tqwqgcnggkw.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,864,8,11.1.3.1.,11.1.3.1.- Net kuvvetin yönünü belirleyerek büyüklüğünü hesaplar.,ehljhoy0cvv.mp4,NEWTON'UN HAREKET YASALARI - ÜNİTE DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ehljhoy0cvv.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,865,9,11.1.3.2.,11.1.3.2.- Net kuvvet etkisindeki cismin hareketi ile ilgili hesaplamalar yapar.,dzrnwadrmx0.mp4,NEWTON'UN HAREKET YASALARI - II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/dzrnwadrmx0.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,865,9,11.1.3.2.,11.1.3.2.- Net kuvvet etkisindeki cismin hareketi ile ilgili hesaplamalar yapar.,ehljhoy0cvv.mp4,NEWTON'UN HAREKET YASALARI - ÜNİTE DEĞERLENDİRME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ehljhoy0cvv.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,866,10,11.1.4.1.,11.1.4.1.- Bir boyutta sabit ivmeli hareketi analiz eder.,tyzoh1j4tyr.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET GRAFİK VE DENKLEMLERİ-I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/tyzoh1j4tyr.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,866,10,11.1.4.1.,11.1.4.1.- Bir boyutta sabit ivmeli hareketi analiz eder.,orzehrp2eld.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET GRAFİK VE DENKLEMLERİ-II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/orzehrp2eld.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,866,10,11.1.4.1.,11.1.4.1.- Bir boyutta sabit ivmeli hareketi analiz eder.,3boxqqtwsrp.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/3boxqqtwsrp.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,866,10,11.1.4.1.,11.1.4.1.- Bir boyutta sabit ivmeli hareketi analiz eder.,ub5bumushqz.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET - DÜŞEY ATIŞ HAREKETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ub5bumushqz.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,867,11,11.1.4.2.,11.1.4.2.- Bir boyutta sabit ivmeli hareket ile ilgili hesaplamalar yapar.,tyzoh1j4tyr.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET GRAFİK VE DENKLEMLERİ-I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/tyzoh1j4tyr.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,867,11,11.1.4.2.,11.1.4.2.- Bir boyutta sabit ivmeli hareket ile ilgili hesaplamalar yapar.,orzehrp2eld.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET GRAFİK VE DENKLEMLERİ-II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/orzehrp2eld.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,867,11,11.1.4.2.,11.1.4.2.- Bir boyutta sabit ivmeli hareket ile ilgili hesaplamalar yapar.,3boxqqtwsrp.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/3boxqqtwsrp.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,867,11,11.1.4.2.,11.1.4.2.- Bir boyutta sabit ivmeli hareket ile ilgili hesaplamalar yapar.,ub5bumushqz.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET - DÜŞEY ATIŞ HAREKETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ub5bumushqz.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,868,12,11.1.4.3.,11.1.4.3.- Hava direncinin ihmal edildiği ortamda düşen cisimlerin hareketlerini analiz eder,equaahbo5kf.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/equaahbo5kf.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,868,12,11.1.4.3.,11.1.4.3.- Hava direncinin ihmal edildiği ortamda düşen cisimlerin hareketlerini analiz eder,ub5bumushqz.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET - DÜŞEY ATIŞ HAREKETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ub5bumushqz.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,869,13,11.1.4.4.,11.1.4.4.- Düşen cisimlere etki eden hava direnç kuvvetinin bağlı olduğu değişkenleri analiz eder.,equaahbo5kf.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/equaahbo5kf.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,869,13,11.1.4.4.,11.1.4.4.- Düşen cisimlere etki eden hava direnç kuvvetinin bağlı olduğu değişkenleri analiz eder.,ub5bumushqz.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET - DÜŞEY ATIŞ HAREKETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ub5bumushqz.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,870,14,11.1.4.5.,11.1.4.5.- Limit hız kavramını açıklar.,equaahbo5kf.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/equaahbo5kf.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,870,14,11.1.4.5.,11.1.4.5.- Limit hız kavramını açıklar.,ub5bumushqz.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET - DÜŞEY ATIŞ HAREKETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ub5bumushqz.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,871,15,11.1.4.6.,11.1.4.6.- Düşey doğrultuda ilk hızı olan ve sabit ivmeli hareket yapan cisimlerin hareketlerini analiz eder.,equaahbo5kf.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/equaahbo5kf.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,871,15,11.1.4.6.,11.1.4.6.- Düşey doğrultuda ilk hızı olan ve sabit ivmeli hareket yapan cisimlerin hareketlerini analiz eder.,ub5bumushqz.mp4,BİR BOYUTTA SABİT İVMELİ HAREKET - DÜŞEY ATIŞ HAREKETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ub5bumushqz.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,872,16,11.1.5.1.,11.1.5.1.- Atış hareketlerini yatay ve düşey boyutta analiz eder.,mqoezydwdbc.mp4,İKİ BOYUTTA SABİT İVMELİ HAREKET - YATAY ATIŞ HAREKETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/mqoezydwdbc.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,873,17,11.1.5.2.,11.1.5.2.- İki boyutta sabit ivmeli hareket ile ilgili hesaplamalar yapar.,omgbivfkerv.mp4,İKİ BOYUTTA SABİT İVMELİ HAREKET - EĞİK ATIŞ HAREKETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/omgbivfkerv.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,874,18,11.1.6.1.,11.1.6.1.- Yapılan iş ile enerji arasındaki ilişkiyi analiz eder.,3mehcwft2hz.mp4,İŞ VE ENERJİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/3mehcwft2hz.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,875,19,11.1.6.2.,11.1.6.2.- Cisimlerin hareketini mekanik enerjinin korunumunu kullanarak analiz eder.,0fvew2llbht.mp4,MEKANİK ENERJİNİN KORUNUMU,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/0fvew2llbht.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,876,20,11.1.6.3.,11.1.6.3.- Sürtünmeli yüzeylerde enerji korunumunu ve dönüşümlerini analiz eder.,0fvew2llbht.mp4,MEKANİK ENERJİNİN KORUNUMU,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/0fvew2llbht.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,877,21,11.1.7.1.,11.1.7.1.- İtme ve çizgisel momentum kavramlarını açıklar.,iw2l1wqnprv.mp4,İTME VE ÇİZGİSEL MOMENTUM,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/iw2l1wqnprv.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,878,22,11.1.7.2.,11.1.7.2.- İtme ile çizgisel momentum değişimi arasında ilişki kurar.,iw2l1wqnprv.mp4,İTME VE ÇİZGİSEL MOMENTUM,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/iw2l1wqnprv.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,879,23,11.1.7.3.,11.1.7.3.- Çizgisel momentumun korunumunu analiz eder.,xwybqos2vtx.mp4,ÇİZGİSEL MOMENTUMUN KORUNUMU - I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/xwybqos2vtx.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,879,23,11.1.7.3.,11.1.7.3.- Çizgisel momentumun korunumunu analiz eder.,0oab4rbe4wz.mp4,ÇİZGİSEL MOMENTUMUN KORUNUMU - II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/0oab4rbe4wz.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,880,24,11.1.7.4.,11.1.7.4.- Çizgisel momentumun korunumu ile ilgili hesaplamalar yapar.,xwybqos2vtx.mp4,ÇİZGİSEL MOMENTUMUN KORUNUMU - I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/xwybqos2vtx.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,880,24,11.1.7.4.,11.1.7.4.- Çizgisel momentumun korunumu ile ilgili hesaplamalar yapar.,0oab4rbe4wz.mp4,ÇİZGİSEL MOMENTUMUN KORUNUMU - II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/0oab4rbe4wz.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,881,25,11.1.8.1.,11.1.8.1.- Tork kavramını açıklar.,3yc2narih0n.mp4,TORK,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/3yc2narih0n.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,882,26,11.1.8.2.,11.1.8.2.- Torkun bağlı olduğu değişkenleri analiz eder.,3yc2narih0n.mp4,TORK,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/3yc2narih0n.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,883,27,11.1.8.3.,11.1.8.3.- Tork ile ilgili hesaplamalar yapar.,3yc2narih0n.mp4,TORK,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/3yc2narih0n.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,884,28,11.1.9.1.,11.1.9.1.- Cisimlerin denge şartlarını açıklar,yccixl0fuvj.mp4,DENGE,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/yccixl0fuvj.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,885,29,11.1.9.2.,11.1.9.2.- Kütle merkezi ve ağırlık merkezi kavramlarını açıklar,4e0r1u3huog.mp4,KÜTLE - AĞIRLIK MERKEZİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4e0r1u3huog.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,886,30,11.1.9.3.,11.1.9.3.- Kütle merkezi ve ağırlık merkezi ile ilgili hesaplamalar yapar,4e0r1u3huog.mp4,KÜTLE - AĞIRLIK MERKEZİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4e0r1u3huog.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,887,31,11.1.10.1.,11.1.10.1.- Günlük hayatta kullanılan basit makinelerın işlevlerini açıklar,br5xtvm25e0.mp4,BASİT MAKİNELER - I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/br5xtvm25e0.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,887,31,11.1.10.1.,11.1.10.1.- Günlük hayatta kullanılan basit makinelerın işlevlerini açıklar,4gwgpmfvfv5.mp4,BASİT MAKİNELER - II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4gwgpmfvfv5.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,888,32,11.1.10.2.,11.1.10.2.- Basit makineler ile ilgili hesaplamalar yapar.,br5xtvm25e0.mp4,BASİT MAKİNELER - I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/br5xtvm25e0.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,888,32,11.1.10.2.,11.1.10.2.- Basit makineler ile ilgili hesaplamalar yapar.,4gwgpmfvfv5.mp4,BASİT MAKİNELER - II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4gwgpmfvfv5.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,889,33,11.1.10.3.,11.1.10.3.- Hayatı kolaylaştırmak amacıyla basit makinelerden oluşan güvenli bir sistem tasarlar,br5xtvm25e0.mp4,BASİT MAKİNELER - I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/br5xtvm25e0.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,148,1,Kuvvet ve Hareket,889,33,11.1.10.3.,11.1.10.3.- Hayatı kolaylaştırmak amacıyla basit makinelerden oluşan güvenli bir sistem tasarlar,4gwgpmfvfv5.mp4,BASİT MAKİNELER - II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4gwgpmfvfv5.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,890,1,11.2.1.1.,11.2.1.1.- Yüklü cisimler arasındaki elektriksel kuvveti etkileyen değişkenleri belirler.,gwufhcd5efq.mp4,ELEKTRİKSEL KUVVET VE ELEKTRİK ALAN,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/gwufhcd5efq.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,891,2,11.2.1.2.,11.2.1.2.- Noktasal yük için elektrik alanı açıklar.,gwufhcd5efq.mp4,ELEKTRİKSEL KUVVET VE ELEKTRİK ALAN,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/gwufhcd5efq.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,892,3,11.2.1.3.,11.2.1.3.- Noktasal yüklerde elektriksel kuvvet ve elektrik alanı ile ilgili hesaplamalar yapar.,gwufhcd5efq.mp4,ELEKTRİKSEL KUVVET VE ELEKTRİK ALAN,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/gwufhcd5efq.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,893,4,11.2.2.1.,"11.2.2.1.- Noktasal yükler için elektriksel potansiyel enerji, elektriksel potansiyel, elektriksel potansiyel farkı ve elektriksel iş kavramlarını açıklar.",4uww2gleqmc.mp4,ELEKTRİKSEL POTANSİYEL ENERJİ - ELEKTRİKSEL POTANSİYEL,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4uww2gleqmc.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,894,5,11.2.2.2.,11.2.2.2.- Düzgün bir elektrik alan içinde iki nokta arasındaki potansiyel farkını hesaplar.,4uww2gleqmc.mp4,ELEKTRİKSEL POTANSİYEL ENERJİ - ELEKTRİKSEL POTANSİYEL,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4uww2gleqmc.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,895,6,11.2.2.3.,"11.2.2.3.- Noktasal yükler için elektriksel potansiyel enerji, elektriksel potansiyel, elektriksel potansiyel farkı ve elektriksel iş ile ilgili hesaplamalar yapar.",4uww2gleqmc.mp4,ELEKTRİKSEL POTANSİYEL ENERJİ - ELEKTRİKSEL POTANSİYEL,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4uww2gleqmc.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,896,7,11.2.3.1.,"11.2.3.1.- Yüklü, iletken ve paralel levhalar arasında oluşan elektrik alanını, alan çizgilerini çizerek açıklar.",ns5dnvsy5cm.mp4,"YÜKLÜ, İLETKEN VE PARALEL LEVHALAR ARASINDA OLUŞAN ELEKTRİK ALAN",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ns5dnvsy5cm.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,897,8,11.2.3.2.,"11.2.3.2.- Yüklü, iletken ve paralel levhalar arasında oluşan elektrik alanının bağlı olduğu değişkenleri analiz eder.",ns5dnvsy5cm.mp4,"YÜKLÜ, İLETKEN VE PARALEL LEVHALAR ARASINDA OLUŞAN ELEKTRİK ALAN",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ns5dnvsy5cm.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,898,9,11.2.3.3.,11.2.3.3.- Yüklü parçacıkların düzgün elektrik alanıdaki davranışını açıklar.,ns5dnvsy5cm.mp4,"YÜKLÜ, İLETKEN VE PARALEL LEVHALAR ARASINDA OLUŞAN ELEKTRİK ALAN",https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/ns5dnvsy5cm.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,899,10,11.2.3.4.,11.2.3.4.- Sığa (kapasite) kavramını açıklar.,zgs54k2tsgs.mp4,SIĞA (KAPASİTE),https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/zgs54k2tsgs.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,900,11,11.2.3.5.,11.2.3.5.- Sığanın bağlı olduğu değişkenleri analiz eder.,zgs54k2tsgs.mp4,SIĞA (KAPASİTE),https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/zgs54k2tsgs.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,901,12,11.2.3.6.,11.2.3.6.- Yüklü levhaların özelliklerinden faydalanarak sığacın (kondansatör) işlevini açıklar.,zgs54k2tsgs.mp4,SIĞA (KAPASİTE),https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/zgs54k2tsgs.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,902,13,11.2.4.1.,"11.2.4.1.- Üzerinden akım geçen iletken düz bir telin çevresinde, halkanın merkezinde ve akım makarasının (bobin) merkez ekseninde oluşan manyetik alanın şiddetini etkileyen değişkenleri analiz eder",puhxsdeluyw.mp4,MANYETİZMA VE ELEKTROMANYETİK İNDÜKLENME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/puhxsdeluyw.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,903,14,11.2.4.2.,"11.2.4.2.- Üzerinden akım geçen iletken düz bir telin çevresinde, halkanın merkezinde ve akım makarasının merkez ekseninde oluşan manyetik alan ile ilgili hesaplamalar yapar.",puhxsdeluyw.mp4,MANYETİZMA VE ELEKTROMANYETİK İNDÜKLENME,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/puhxsdeluyw.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,904,15,11.2.4.3.,11.2.4.3.- Üzerinden akım geçen iletken düz bir tele manyetik alanda etki eden kuvvetin yönünün ve şiddetinin bağlı olduğu değişkenleri analiz eder.,01vpswlr5kg.mp4,MANYETİK KUVVET - MANYETİK ALAN İÇERİSİNDEKİ AKIM GEÇEN TEL ÇERÇEVEYE ETKİ EDEN TORK,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/01vpswlr5kg.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,905,16,11.2.4.4.,11.2.4.4.- Manyetik alan içerisinde akım taşıyan dikdörtgen tel çerçeveye etki eden kuvvetlerin döndürme etkisini açıklar.,01vpswlr5kg.mp4,MANYETİK KUVVET - MANYETİK ALAN İÇERİSİNDEKİ AKIM GEÇEN TEL ÇERÇEVEYE ETKİ EDEN TORK,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/01vpswlr5kg.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,906,17,11.2.4.5.,11.2.4.5.- Yüklü parçacıkların manyetik alan içindeki hareketini analiz eder.,n3fngh403qm.mp4,YÜKLÜ PARÇACIKLARIN MANYETİK ALAN VE ELEKTRİK ALAN İÇİNDEKİ HAREKETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/n3fngh403qm.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,907,18,11.2.4.6.,11.2.4.6.- Manyetik akı kavramını açıklar,4znhgjvaedx.mp4,MANYETİZMA VE ELEKTROMANYETİK İNDÜKLENME - I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4znhgjvaedx.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,908,19,11.2.4.7.,11.2.4.7.- İndüksiyon akımını oluşturan sebeplere ilişkin çıkarım yapar.,4znhgjvaedx.mp4,MANYETİZMA VE ELEKTROMANYETİK İNDÜKLENME - I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4znhgjvaedx.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,908,19,11.2.4.7.,11.2.4.7.- İndüksiyon akımını oluşturan sebeplere ilişkin çıkarım yapar.,424ul20bgqm.mp4,MANYETİZMA VE ELEKTROMANYETİK İNDÜKLENME - II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/424ul20bgqm.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,909,20,11.2.4.8.,11.2.4.8.- Manyetik akı ve indüksiyon akımı ile ilgili hesaplamalar yapar.,4znhgjvaedx.mp4,MANYETİZMA VE ELEKTROMANYETİK İNDÜKLENME - I,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/4znhgjvaedx.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,909,20,11.2.4.8.,11.2.4.8.- Manyetik akı ve indüksiyon akımı ile ilgili hesaplamalar yapar.,424ul20bgqm.mp4,MANYETİZMA VE ELEKTROMANYETİK İNDÜKLENME - II,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/424ul20bgqm.mp4_1.mp4
8,11. Sınıf,34,8,FIZ,Fizik,149,2,Elektrik ve Manyetizma,910,21,11.2.4.9.,11.2.4.9.- Öz-indüksiyon akımının oluşum sebebini açıklar.,y1kd0pr0vm3.mp4,ÖZ-İNDÜKSİYON VE ELEKTROMOTOR KUVVETİ,https://ogmmateryal.eba.gov.tr/ebatv-ogm/upload/uzev-480/y1kd0pr0vm3.mp4_1.mp4
